Protocol,Run,Timestamp,AverageRTT,MinRTT,MaxRTT,PacketLoss,Jitter,ResponseTime,TTFB,DataSize,ThroughputMbps,StatusCode
HTTP/1.1,109,1786683489976,195.4,191.0,201.0,0.0,5.75,626,625,1928,0.02463254405598538,200
HTTP/1.1,110,1786683496852,195.2,190.0,204.0,0.0,9.0,605,605,1928,0.02547978194830796,200
HTTP/1.1,111,1786683503772,193.2,190.0,200.0,0.0,5.75,638,638,1928,0.024147922306439706,200
HTTP/1.1,112,1786683510687,195.2,190.0,205.0,0.0,7.5,635,635,1928,0.02425515720876985,200
HTTP/1.1,113,1786683517644,193.8,190.0,202.0,0.0,5.0,626,625,1928,0.024634597714495807,200
HTTP/1.1,114,1786683524534,191.8,191.0,193.0,0.0,1.25,618,617,1928,0.024944842851048043,200
HTTP/1.1,115,1786683531470,190.6,190.0,192.0,0.0,1.0,671,670,1928,0.022977149772760996,200
HTTP/1.1,116,1786683538440,196.2,190.0,206.0,0.0,6.75,647,647,1928,0.023806705112807882,200
HTTP/1.1,117,1786683545376,194.0,191.0,199.0,0.0,3.75,640,639,1928,0.024087892070501438,200
HTTP/1.1,118,1786683552285,191.2,190.0,195.0,0.0,2.5,642,641,1928,0.024003195861191685,200
HTTP/1.1,119,1786683559319,194.4,191.0,198.0,0.0,4.5,766,766,1928,0.02012610917709606,200
HTTP/1.1,120,1786683566291,190.8,190.0,192.0,0.0,0.75,685,684,1928,0.02249056793058487,200
HTTP/1.1,121,1786683573297,190.2,190.0,191.0,0.0,0.25,687,687,1928,0.022424403054219978,200
HTTP/1.1,122,1786683580198,194.0,190.0,204.0,0.0,7.25,652,652,1928,0.023625373626767497,200
HTTP/1.1,123,1786683587143,192.0,190.0,195.0,0.0,2.5,675,675,1928,0.022825596989104864,200
HTTP/1.1,124,1786683594032,190.6,190.0,192.0,0.0,1.0,632,631,1928,0.02440158838140138,200
HTTP/1.1,125,1786683601003,193.0,190.0,204.0,0.0,7.25,688,687,1928,0.022414160913446814,200
HTTP/1.1,126,1786683608198,191.6,190.0,195.0,0.0,2.5,922,921,1928,0.0167223645145874,200
HTTP/1.1,127,1786683615114,194.6,190.0,204.0,0.0,8.5,634,633,1928,0.024323694375555698,200
HTTP/1.1,128,1786683621974,191.2,190.0,196.0,0.0,3.0,591,590,1928,0.02608467270111487,200
HTTP/1.1,129,1786683628904,194.2,190.0,206.0,0.0,4.25,650,649,1928,0.02371086396921769,200
HTTP/1.1,130,1786683635803,191.0,190.0,193.0,0.0,0.75,616,615,1928,0.025014717878938757,200
HTTP/1.1,131,1786683642675,193.2,190.0,196.0,0.0,3.5,591,590,1928,0.026096880268887207,200
HTTP/1.1,132,1786683649618,192.4,190.0,198.0,0.0,3.75,665,664,1928,0.02317516951275198,200
HTTP/1.1,133,1786683656546,191.4,190.0,195.0,0.0,2.25,657,657,1928,0.023443882649870084,200
HTTP/1.1,134,1786683663474,190.6,190.0,192.0,0.0,1.25,624,623,1928,0.024713643632912025,200
HTTP/1.1,135,1786683670353,190.6,190.0,192.0,0.0,1.0,613,613,1928,0.025123655491874067,200
HTTP/1.1,136,1786683677353,193.4,189.0,205.0,0.0,7.75,704,704,1928,0.021888899642857854,200
HTTP/1.1,137,1786683684348,190.6,189.0,194.0,0.0,2.5,705,704,1928,0.021870761157505494,200
HTTP/1.1,138,1786683691281,193.0,189.0,202.0,0.0,7.25,659,658,1928,0.02339095793282409,200
HTTP/1.1,139,1786683698373,190.8,190.0,194.0,0.0,1.0,817,817,1928,0.018866639014188755,200
HTTP/1.1,140,1786683705372,191.2,190.0,196.0,0.0,3.0,716,715,1928,0.021526923797843985,200
HTTP/1.1,141,1786683712284,192.8,190.0,198.0,0.0,5.5,646,646,1928,0.023854400312532234,200
HTTP/1.1,142,1786683719255,189.6,189.0,190.0,0.0,0.25,707,706,1928,0.021803865577698537,200
HTTP/1.1,143,1786683726193,190.2,189.0,192.0,0.0,1.5,652,651,1928,0.023653285527851346,200
HTTP/1.1,144,1786683733121,190.8,189.0,195.0,0.0,1.5,612,611,1928,0.025184524318806297,200
HTTP/1.1,145,1786683740018,190.2,189.0,192.0,0.0,1.5,639,639,1928,0.02410803098782282,200
